dataid,time,use,gen
114,2009/1/16 0:00,1.3072,-0.004566667
114,2009/1/16 1:00,1.2859,-0.003516667
114,2009/1/16 2:00,1.0399667,-0.0034
114,2009/1/16 3:00,1.7420833,-0.004566667
114,2009/1/16 4:00,3.9702833,-0.00405
114,2009/1/16 5:00,2.4325666,-0.003383333
114,2009/1/16 6:00,1.0230334,-0.005216667
114,2009/1/16 7:00,0.81588334,0.022133334
114,2009/1/16 8:00,0.99715,0.20061667
114,2009/1/16 9:00,0.90698332,1.0915
114,2009/1/16 10:00,1.4449333,1.7227499
114,2009/1/16 11:00,1.8487,1.9143333
114,2009/1/16 12:00,1.89305,2.3186834
114,2009/1/16 13:00,1.6824833,2.1927166
114,2009/1/16 14:00,1.6033334,2.3641
114,2009/1/16 15:00,2.4844501,1.93765
114,2009/1/16 16:00,2.9345334,1.6196166
114,2009/1/16 17:00,3.0294499,0.58308333
114,2009/1/16 18:00,2.3631334,0.19326666
114,2009/1/16 19:00,2.7337501,0.0132
114,2009/1/16 20:00,3.1990333,-0.01025
114,2009/1/16 21:00,2.5520501,-0.0104
114,2009/1/16 22:00,1.3831482,-0.006759259
114,2009/1/16 23:00,1.829356,-0.002627119
114,2009/2/16 0:00,1.9905179,-0.002035714
114,2009/2/16 1:00,1.8286957,-0.002217391
114,2009/2/16 2:00,1.5306904,-0.002357143
114,2009/2/16 3:00,1.193,-0.004047619
114,2009/2/16 4:00,1.41164,-0.00376
114,2009/2/16 5:00,1.0878372,-0.006023256
114,2009/2/16 6:00,0.91789472,-0.011719299
114,2009/2/16 7:00,1.093431,0.079568967
114,2009/2/16 8:00,0.69616324,0.43151021
114,2009/2/16 9:00,1.9920182,0.80361819
114,2009/2/16 10:00,1.9765581,1.5003953
114,2009/2/16 11:00,2.9287143,2.3899643
114,2009/2/16 12:00,3.4600651,2.4556305
114,2009/2/16 13:00,3.4915581,1.7500232
114,2009/2/16 14:00,2.4501667,1.5240417
114,2009/2/16 15:00,2.831852,1.4839075
114,2009/2/16 16:00,2.4287169,1.1086981
114,2009/2/16 17:00,2.3971429,0.69963264
114,2009/2/16 18:00,1.7101001,0.1059
114,2009/2/16 19:00,2.1470878,-0.00931579
114,2009/2/16 20:00,1.74415,-0.0111
114,2009/2/16 21:00,1.6683667,-0.008583333
114,2009/2/16 22:00,1.387,-0.004674419
114,2009/2/16 23:00,1.6443864,-0.002704545
114,2009/3/16 0:00,0.83280951,-0.005214286
114,2009/3/16 1:00,1.1454905,-0.005528302
114,2009/3/16 2:00,4.0422182,-0.004781818
114,2009/3/16 3:00,4.1610546,-0.004254546
114,2009/3/16 4:00,4.8917665,-0.0045
114,2009/3/16 5:00,0.78076923,-0.004948718
114,2009/3/16 6:00,0.66927588,-0.005137931
114,2009/3/16 7:00,0.82343394,0.1124717
114,2009/3/16 8:00,1.2300345,0.56996554
114,2009/3/16 9:00,1.4998136,1.4427797
114,2009/3/16 10:00,1.9847333,1.9603333
114,2009/3/16 11:00,2.7828834,2.1191666
114,2009/3/16 12:00,2.9807026,2.3036487
114,2009/3/16 13:00,2.8554332,1.9658333
114,2009/3/16 14:00,5.1191835,1.5409499
114,2009/3/16 15:00,5.5498643,1.9202712
114,2009/3/16 16:00,5.4316669,1.4091001
114,2009/3/16 17:00,3.4097018,0.64401752
114,2009/3/16 18:00,3.7628889,0.087972224
114,2009/3/16 19:00,3.6102166,-0.0058
114,2009/3/16 20:00,3.6022916,-0.0020625
114,2009/3/16 21:00,2.6638095,-0.00752381
114,2009/3/16 22:00,2.2402546,-0.005545455
114,2009/3/16 23:00,2.2776666,-0.000666667
114,2009/4/16 0:00,1.6787674,-0.001627907
114,2009/4/16 1:00,1.5909796,-0.002326531
114,2009/4/16 2:00,1.1344898,-0.003693878
114,2009/4/16 3:00,0.90864283,-0.0045
114,2009/4/16 4:00,3.5561054,-0.004289474
114,2009/4/16 5:00,0.92409998,-0.005233333
114,2009/4/16 6:00,0.74836844,-0.004491228
114,2009/4/16 7:00,0.68481034,0.091844827
114,2009/4/16 8:00,1.4392084,0.40420833
114,2009/4/16 9:00,1.7600263,1.1396842
114,2009/4/16 10:00,1.5685556,1.9088222
114,2009/4/16 11:00,1.7489166,2.02915
114,2009/4/16 12:00,1.8502166,1.9266
114,2009/4/16 13:00,1.9865,2.4485834
114,2009/4/16 14:00,3.0241666,2.2349
114,2009/4/16 15:00,3.1867666,2.0147333
114,2009/4/16 16:00,3.5506999,1.2841001
114,2009/4/16 17:00,3.4300666,0.70069999
114,2009/4/16 18:00,3.2116334,0.22903334
114,2009/4/16 19:00,3.1764166,0.081799999
114,2009/4/16 20:00,3.7974834,0.00155
114,2009/4/16 21:00,3.13625,-0.0052
114,2009/4/16 22:00,1.4367501,-0.004566667
114,2009/4/16 23:00,1.3566834,-0.0031
114,2009/5/16 0:00,1.0329833,-0.003883333
114,2009/5/16 1:00,0.79051667,-0.004883333
114,2009/5/16 2:00,0.62984997,-0.00535
114,2009/5/16 3:00,0.66323334,-0.006183333
114,2009/5/16 4:00,0.80568331,-0.00605
114,2009/5/16 5:00,1.7169666,-0.0043
114,2009/5/16 6:00,0.59810001,-0.005
114,2009/5/16 7:00,0.62523335,0.00725
114,2009/5/16 8:00,1.0081167,0.16786666
114,2009/5/16 9:00,1.8172333,0.43755001
114,2009/5/16 10:00,2.4192333,0.90461665
114,2009/5/16 11:00,2.6414833,1.8869667
114,2009/5/16 12:00,2.3536668,2.0635667
114,2009/5/16 13:00,2.9879167,2.5366001
114,2009/5/16 14:00,2.8678,1.4736667
114,2009/5/16 15:00,1.7936167,0.83943331
114,2009/5/16 16:00,2.4129,0.36981666
114,2009/5/16 17:00,1.0626333,0.44055
114,2009/5/16 18:00,1.3326666,0.37588334
114,2009/5/16 19:00,1.6707667,0.040616665
114,2009/5/16 20:00,2.1418667,-0.003483333
114,2009/5/16 21:00,1.1127501,-0.0051
114,2009/5/16 22:00,1.4891334,-0.007066667
114,2009/5/16 23:00,1.4628333,-0.003866667
114,2009/6/16 0:00,0.89703333,-0.004933334
114,2009/6/16 1:00,0.93606669,-0.00535
114,2009/6/16 2:00,2.0120499,-0.005216667
114,2009/6/16 3:00,4.0206165,-0.00505
114,2009/6/16 4:00,3.9291334,-0.005366667
114,2009/6/16 5:00,1.8795333,-0.005983333
114,2009/6/16 6:00,0.38858333,-0.009716666
114,2009/6/16 7:00,0.53928334,-0.007416667
114,2009/6/16 8:00,0.83608335,0.18081667
114,2009/6/16 9:00,1.1758833,0.59275001
114,2009/6/16 10:00,1.2143167,1.4652333
114,2009/6/16 11:00,0.98706669,1.6761833
114,2009/6/16 12:00,1.1123333,2.1824999
114,2009/6/16 13:00,0.68548334,2.3250334
114,2009/6/16 14:00,0.86268336,2.0143166
114,2009/6/16 15:00,0.76188332,0.93835002
114,2009/6/16 16:00,2.3159499,1.5187833
114,2009/6/16 17:00,2.0985999,1.0743834
114,2009/6/16 18:00,2.4256499,0.16975001
114,2009/6/16 19:00,2.8401999,0.063866667
114,2009/6/16 20:00,3.1767333,-0.001266667
114,2009/6/16 21:00,4.1217999,0.000333333
114,2009/6/16 22:00,3.0521333,-0.00195
114,2009/6/16 23:00,1.2261667,-0.004583333
114,2009/7/16 0:00,0.90098333,-0.005733334
114,2009/7/16 1:00,0.82990003,-0.0055
114,2009/7/16 2:00,0.77798331,-0.0057
114,2009/7/16 3:00,0.78591669,-0.0057
114,2009/7/16 4:00,3.9657333,-0.004616667
114,2009/7/16 5:00,1.579,-0.00765
114,2009/7/16 6:00,0.64983332,-0.00635
114,2009/7/16 7:00,0.64345002,0.02445
